OBJECTID,ISO_2_CODE,ISO_3_CODE,ADM0_NAME,date_epicrv,NewCase,CumCase,NewDeath,CumDeath,Short_Name_ZH,Short_Name_FR,Short_Name_ES,Short_Name_RU,Short_Name_AR
7812,LR,LBR,Liberia,2020-05-11T00:00:00.000Z,5,204,0,20,利比里亚,Libéria,Liberia,Либерия,ليبريا
7813,LR,LBR,Liberia,2020-05-12T00:00:00.000Z,7,211,0,20,利比里亚,Libéria,Liberia,Либерия,ليبريا
7814,LY,LBY,Libya,2020-03-25T00:00:00.000Z,1,1,0,0,利比亚,Libye,Libia,Ливия,ليبيا
7815,LY,LBY,Libya,2020-03-26T00:00:00.000Z,0,1,0,0,利比亚,Libye,Libia,Ливия,ليبيا
7816,LY,LBY,Libya,2020-03-27T00:00:00.000Z,0,1,0,0,利比亚,Libye,Libia,Ливия,ليبيا
7817,LY,LBY,Libya,2020-03-28T00:00:00.000Z,0,1,0,0,利比亚,Libye,Libia,Ливия,ليبيا
7818,LY,LBY,Libya,2020-03-29T00:00:00.000Z,2,3,0,0,利比亚,Libye,Libia,Ливия,ليبيا
7819,LY,LBY,Libya,2020-03-30T00:00:00.000Z,5,8,0,0,利比亚,Libye,Libia,Ливия,ليبيا
7820,LY,LBY,Libya,2020-03-31T00:00:00.000Z,0,8,0,0,利比亚,Libye,Libia,Ливия,ليبيا
7821,LY,LBY,Libya,2020-04-01T00:00:00.000Z,2,10,0,0,利比亚,Libye,Libia,Ливия,ليبيا
7822,LY,LBY,Libya,2020-04-02T00:00:00.000Z,0,10,0,0,利比亚,Libye,Libia,Ливия,ليبيا
7823,LY,LBY,Libya,2020-04-03T00:00:00.000Z,1,11,1,1,利比亚,Libye,Libia,Ливия,ليبيا
7824,LY,LBY,Libya,2020-04-04T00:00:00.000Z,6,17,0,1,利比亚,Libye,Libia,Ливия,ليبيا
7825,LY,LBY,Libya,2020-04-05T00:00:00.000Z,1,18,0,1,利比亚,Libye,Libia,Ливия,ليبيا
7826,LY,LBY,Libya,2020-04-06T00:00:00.000Z,0,18,0,1,利比亚,Libye,Libia,Ливия,ليبيا
7827,LY,LBY,Libya,2020-04-07T00:00:00.000Z,1,19,0,1,利比亚,Libye,Libia,Ливия,ليبيا
7828,LY,LBY,Libya,2020-04-08T00:00:00.000Z,2,21,0,1,利比亚,Libye,Libia,Ливия,ليبيا
7829,LY,LBY,Libya,2020-04-09T00:00:00.000Z,0,21,0,1,利比亚,Libye,Libia,Ливия,ليبيا
7830,LY,LBY,Libya,2020-04-10T00:00:00.000Z,3,24,0,1,利比亚,Libye,Libia,Ливия,ليبيا
7831,LY,LBY,Libya,2020-04-11T00:00:00.000Z,0,24,0,1,利比亚,Libye,Libia,Ливия,ليبيا
7832,LY,LBY,Libya,2020-04-12T00:00:00.000Z,1,25,0,1,利比亚,Libye,Libia,Ливия,ليبيا
7833,LY,LBY,Libya,2020-04-13T00:00:00.000Z,0,25,0,1,利比亚,Libye,Libia,Ливия,ليبيا
7834,LY,LBY,Libya,2020-04-14T00:00:00.000Z,1,26,0,1,利比亚,Libye,Libia,Ливия,ليبيا
7835,LY,LBY,Libya,2020-04-15T00:00:00.000Z,9,35,0,1,利比亚,Libye,Libia,Ливия,ليبيا
7836,LY,LBY,Libya,2020-04-16T00:00:00.000Z,13,48,0,1,利比亚,Libye,Libia,Ливия,ليبيا
7837,LY,LBY,Libya,2020-04-17T00:00:00.000Z,1,49,0,1,利比亚,Libye,Libia,Ливия,ليبيا
7838,LY,LBY,Libya,2020-04-18T00:00:00.000Z,0,49,0,1,利比亚,Libye,Libia,Ливия,ليبيا
7839,LY,LBY,Libya,2020-04-19T00:00:00.000Z,0,49,0,1,利比亚,Libye,Libia,Ливия,ليبيا
7840,LY,LBY,Libya,2020-04-20T00:00:00.000Z,2,51,0,1,利比亚,Libye,Libia,Ливия,ليبيا
7841,LY,LBY,Libya,2020-04-21T00:00:00.000Z,0,51,0,1,利比亚,Libye,Libia,Ливия,ليبيا
7842,LY,LBY,Libya,2020-04-22T00:00:00.000Z,8,59,0,1,利比亚,Libye,Libia,Ливия,ليبيا
7843,LY,LBY,Libya,2020-04-23T00:00:00.000Z,1,60,0,1,利比亚,Libye,Libia,Ливия,ليبيا
7844,LY,LBY,Libya,2020-04-24T00:00:00.000Z,0,60,1,2,利比亚,Libye,Libia,Ливия,ليبيا
7845,LY,LBY,Libya,2020-04-25T00:00:00.000Z,1,61,0,2,利比亚,Libye,Libia,Ливия,ليبيا
7846,LY,LBY,Libya,2020-04-26T00:00:00.000Z,0,61,0,2,利比亚,Libye,Libia,Ливия,ليبيا
7847,LY,LBY,Libya,2020-04-27T00:00:00.000Z,0,61,0,2,利比亚,Libye,Libia,Ливия,ليبيا
7848,LY,LBY,Libya,2020-04-28T00:00:00.000Z,0,61,0,2,利比亚,Libye,Libia,Ливия,ليبيا
7849,LY,LBY,Libya,2020-04-29T00:00:00.000Z,0,61,0,2,利比亚,Libye,Libia,Ливия,ليبيا
7850,LY,LBY,Libya,2020-04-30T00:00:00.000Z,0,61,0,2,利比亚,Libye,Libia,Ливия,ليبيا
7851,LY,LBY,Libya,2020-05-01T00:00:00.000Z,2,63,1,3,利比亚,Libye,Libia,Ливия,ليبيا
7852,LY,LBY,Libya,2020-05-02T00:00:00.000Z,0,63,0,3,利比亚,Libye,Libia,Ливия,ليبيا
7853,LY,LBY,Libya,2020-05-03T00:00:00.000Z,0,63,0,3,利比亚,Libye,Libia,Ливия,ليبيا
7854,LY,LBY,Libya,2020-05-04T00:00:00.000Z,0,63,0,3,利比亚,Libye,Libia,Ливия,ليبيا
7855,LY,LBY,Libya,2020-05-05T00:00:00.000Z,0,63,0,3,利比亚,Libye,Libia,Ливия,ليبيا
7856,LY,LBY,Libya,2020-05-06T00:00:00.000Z,1,64,0,3,利比亚,Libye,Libia,Ливия,ليبيا
7857,LY,LBY,Libya,2020-05-07T00:00:00.000Z,0,64,0,3,利比亚,Libye,Libia,Ливия,ليبيا
7858,LY,LBY,Libya,2020-05-08T00:00:00.000Z,0,64,0,3,利比亚,Libye,Libia,Ливия,ليبيا
7859,LY,LBY,Libya,2020-05-09T00:00:00.000Z,0,64,0,3,利比亚,Libye,Libia,Ливия,ليبيا
7860,LY,LBY,Libya,2020-05-10T00:00:00.000Z,0,64,0,3,利比亚,Libye,Libia,Ливия,ليبيا
7861,LY,LBY,Libya,2020-05-11T00:00:00.000Z,0,64,0,3,利比亚,Libye,Libia,Ливия,ليبيا
7862,LY,LBY,Libya,2020-05-12T00:00:00.000Z,0,64,0,3,利比亚,Libye,Libia,Ливия,ليبيا
7863,LI,LIE,Liechtenstein,2020-03-05T00:00:00.000Z,1,1,0,0,"列支敦士登
",,,,
7864,LI,LIE,Liechtenstein,2020-03-06T00:00:00.000Z,0,1,0,0,"列支敦士登
",,,,
7865,LI,LIE,Liechtenstein,2020-03-07T00:00:00.000Z,0,1,0,0,"列支敦士登
",,,,
7866,LI,LIE,Liechtenstein,2020-03-08T00:00:00.000Z,0,1,0,0,"列支敦士登
",,,,
7867,LI,LIE,Liechtenstein,2020-03-09T00:00:00.000Z,0,1,0,0,"列支敦士登
",,,,
7868,LI,LIE,Liechtenstein,2020-03-10T00:00:00.000Z,0,1,0,0,"列支敦士登
",,,,
7869,LI,LIE,Liechtenstein,2020-03-11T00:00:00.000Z,0,1,0,0,"列支敦士登
",,,,
7870,LI,LIE,Liechtenstein,2020-03-12T00:00:00.000Z,3,4,0,0,"列支敦士登
",,,,
7871,LI,LIE,Liechtenstein,2020-03-13T00:00:00.000Z,0,4,0,0,"列支敦士登
",,,,
7872,LI,LIE,Liechtenstein,2020-03-14T00:00:00.000Z,0,4,0,0,"列支敦士登
",,,,
7873,LI,LIE,Liechtenstein,2020-03-15T00:00:00.000Z,0,4,0,0,"列支敦士登
",,,,
7874,LI,LIE,Liechtenstein,2020-03-16T00:00:00.000Z,3,7,0,0,"列支敦士登
",,,,
7875,LI,LIE,Liechtenstein,2020-03-17T00:00:00.000Z,0,7,0,0,"列支敦士登
",,,,
7876,LI,LIE,Liechtenstein,2020-03-18T00:00:00.000Z,18,25,0,0,"列支敦士登
",,,,
7877,LI,LIE,Liechtenstein,2020-03-19T00:00:00.000Z,0,25,0,0,"列支敦士登
",,,,
7878,LI,LIE,Liechtenstein,2020-03-20T00:00:00.000Z,9,34,0,0,"列支敦士登
",,,,
7879,LI,LIE,Liechtenstein,2020-03-21T00:00:00.000Z,2,36,0,0,"列支敦士登
",,,,
7880,LI,LIE,Liechtenstein,2020-03-22T00:00:00.000Z,0,36,0,0,"列支敦士登
",,,,
7881,LI,LIE,Liechtenstein,2020-03-23T00:00:00.000Z,10,46,0,0,"列支敦士登
",,,,
7882,LI,LIE,Liechtenstein,2020-03-24T00:00:00.000Z,0,46,0,0,"列支敦士登
",,,,
7883,LI,LIE,Liechtenstein,2020-03-25T00:00:00.000Z,1,47,0,0,"列支敦士登
",,,,
7884,LI,LIE,Liechtenstein,2020-03-26T00:00:00.000Z,4,51,0,0,"列支敦士登
",,,,
7885,LI,LIE,Liechtenstein,2020-03-27T00:00:00.000Z,5,56,0,0,"列支敦士登
",,,,
7886,LI,LIE,Liechtenstein,2020-03-28T00:00:00.000Z,4,60,0,0,"列支敦士登
",,,,
7887,LI,LIE,Liechtenstein,2020-03-29T00:00:00.000Z,1,61,0,0,"列支敦士登
",,,,
7888,LI,LIE,Liechtenstein,2020-03-30T00:00:00.000Z,1,62,0,0,"列支敦士登
",,,,
7889,LI,LIE,Liechtenstein,2020-03-31T00:00:00.000Z,2,64,0,0,"列支敦士登
",,,,
7890,LI,LIE,Liechtenstein,2020-04-01T00:00:00.000Z,4,68,0,0,"列支敦士登
",,,,
7891,LI,LIE,Liechtenstein,2020-04-02T00:00:00.000Z,4,72,0,0,"列支敦士登
",,,,
7892,LI,LIE,Liechtenstein,2020-04-03T00:00:00.000Z,3,75,0,0,"列支敦士登
",,,,
7893,LI,LIE,Liechtenstein,2020-04-04T00:00:00.000Z,1,76,0,0,"列支敦士登
",,,,
7894,LI,LIE,Liechtenstein,2020-04-05T00:00:00.000Z,1,77,1,1,"列支敦士登
",,,,
7895,LI,LIE,Liechtenstein,2020-04-06T00:00:00.000Z,1,78,0,1,"列支敦士登
",,,,
7896,LI,LIE,Liechtenstein,2020-04-07T00:00:00.000Z,0,78,0,1,"列支敦士登
",,,,
7897,LI,LIE,Liechtenstein,2020-04-08T00:00:00.000Z,0,78,0,1,"列支敦士登
",,,,
7898,LI,LIE,Liechtenstein,2020-04-09T00:00:00.000Z,1,79,0,1,"列支敦士登
",,,,
7899,LI,LIE,Liechtenstein,2020-04-10T00:00:00.000Z,0,79,0,1,"列支敦士登
",,,,
7900,LI,LIE,Liechtenstein,2020-04-11T00:00:00.000Z,1,80,0,1,"列支敦士登
",,,,
7901,LI,LIE,Liechtenstein,2020-04-12T00:00:00.000Z,0,80,0,1,"列支敦士登
",,,,
7902,LI,LIE,Liechtenstein,2020-04-13T00:00:00.000Z,0,80,0,1,"列支敦士登
",,,,
7903,LI,LIE,Liechtenstein,2020-04-14T00:00:00.000Z,0,80,0,1,"列支敦士登
",,,,
7904,LI,LIE,Liechtenstein,2020-04-15T00:00:00.000Z,1,81,0,1,"列支敦士登
",,,,
7905,LI,LIE,Liechtenstein,2020-04-16T00:00:00.000Z,0,81,0,1,"列支敦士登
",,,,
7906,LI,LIE,Liechtenstein,2020-04-17T00:00:00.000Z,0,81,0,1,"列支敦士登
",,,,
7907,LI,LIE,Liechtenstein,2020-04-18T00:00:00.000Z,0,81,0,1,"列支敦士登
",,,,
7908,LI,LIE,Liechtenstein,2020-04-19T00:00:00.000Z,1,82,0,1,"列支敦士登
",,,,
7909,LI,LIE,Liechtenstein,2020-04-20T00:00:00.000Z,0,82,0,1,"列支敦士登
",,,,
7910,LI,LIE,Liechtenstein,2020-04-21T00:00:00.000Z,0,82,0,1,"列支敦士登
",,,,
7911,LI,LIE,Liechtenstein,2020-04-22T00:00:00.000Z,0,82,0,1,"列支敦士登
",,,,
7912,LI,LIE,Liechtenstein,2020-04-23T00:00:00.000Z,0,82,0,1,"列支敦士登
",,,,
7913,LI,LIE,Liechtenstein,2020-04-24T00:00:00.000Z,0,82,0,1,"列支敦士登
",,,,
7914,LI,LIE,Liechtenstein,2020-04-25T00:00:00.000Z,0,82,0,1,"列支敦士登
",,,,
7915,LI,LIE,Liechtenstein,2020-04-26T00:00:00.000Z,1,83,0,1,"列支敦士登
",,,,
7916,LI,LIE,Liechtenstein,2020-04-27T00:00:00.000Z,0,83,0,1,"列支敦士登
",,,,
7917,LI,LIE,Liechtenstein,2020-04-28T00:00:00.000Z,0,83,0,1,"列支敦士登
",,,,
7918,LI,LIE,Liechtenstein,2020-04-29T00:00:00.000Z,0,83,0,1,"列支敦士登
",,,,
7919,LI,LIE,Liechtenstein,2020-04-30T00:00:00.000Z,0,83,0,1,"列支敦士登
",,,,
7920,LI,LIE,Liechtenstein,2020-05-01T00:00:00.000Z,0,83,0,1,"列支敦士登
",,,,
7921,LI,LIE,Liechtenstein,2020-05-02T00:00:00.000Z,0,83,0,1,"列支敦士登
",,,,
7922,LI,LIE,Liechtenstein,2020-05-03T00:00:00.000Z,0,83,0,1,"列支敦士登
",,,,
7923,LI,LIE,Liechtenstein,2020-05-04T00:00:00.000Z,0,83,0,1,"列支敦士登
",,,,
7924,LI,LIE,Liechtenstein,2020-05-05T00:00:00.000Z,0,83,0,1,"列支敦士登
",,,,
7925,LI,LIE,Liechtenstein,2020-05-06T00:00:00.000Z,0,83,0,1,"列支敦士登
",,,,
7926,LI,LIE,Liechtenstein,2020-05-07T00:00:00.000Z,0,83,0,1,"列支敦士登
",,,,
7927,LI,LIE,Liechtenstein,2020-05-08T00:00:00.000Z,0,83,0,1,"列支敦士登
",,,,
7928,LI,LIE,Liechtenstein,2020-05-09T00:00:00.000Z,0,83,0,1,"列支敦士登
",,,,
7929,LI,LIE,Liechtenstein,2020-05-10T00:00:00.000Z,0,83,0,1,"列支敦士登
",,,,
7930,LI,LIE,Liechtenstein,2020-05-11T00:00:00.000Z,0,83,0,1,"列支敦士登
",,,,
7931,LI,LIE,Liechtenstein,2020-05-12T00:00:00.000Z,0,83,0,1,"列支敦士登
",,,,
7932,LT,LTU,Lithuania,2020-02-28T00:00:00.000Z,1,1,0,0,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7933,LT,LTU,Lithuania,2020-02-29T00:00:00.000Z,0,1,0,0,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7934,LT,LTU,Lithuania,2020-03-01T00:00:00.000Z,0,1,0,0,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7935,LT,LTU,Lithuania,2020-03-02T00:00:00.000Z,0,1,0,0,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7936,LT,LTU,Lithuania,2020-03-03T00:00:00.000Z,0,1,0,0,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7937,LT,LTU,Lithuania,2020-03-04T00:00:00.000Z,0,1,0,0,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7938,LT,LTU,Lithuania,2020-03-05T00:00:00.000Z,0,1,0,0,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7939,LT,LTU,Lithuania,2020-03-06T00:00:00.000Z,0,1,0,0,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7940,LT,LTU,Lithuania,2020-03-07T00:00:00.000Z,0,1,0,0,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7941,LT,LTU,Lithuania,2020-03-08T00:00:00.000Z,0,1,0,0,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7942,LT,LTU,Lithuania,2020-03-09T00:00:00.000Z,0,1,0,0,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7943,LT,LTU,Lithuania,2020-03-10T00:00:00.000Z,0,1,0,0,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7944,LT,LTU,Lithuania,2020-03-11T00:00:00.000Z,2,3,0,0,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7945,LT,LTU,Lithuania,2020-03-12T00:00:00.000Z,0,3,0,0,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7946,LT,LTU,Lithuania,2020-03-13T00:00:00.000Z,3,6,0,0,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7947,LT,LTU,Lithuania,2020-03-14T00:00:00.000Z,2,8,0,0,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7948,LT,LTU,Lithuania,2020-03-15T00:00:00.000Z,1,9,0,0,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7949,LT,LTU,Lithuania,2020-03-16T00:00:00.000Z,8,17,0,0,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7950,LT,LTU,Lithuania,2020-03-17T00:00:00.000Z,8,25,0,0,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7951,LT,LTU,Lithuania,2020-03-18T00:00:00.000Z,1,26,0,0,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7952,LT,LTU,Lithuania,2020-03-19T00:00:00.000Z,10,36,0,0,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7953,LT,LTU,Lithuania,2020-03-20T00:00:00.000Z,33,69,1,1,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7954,LT,LTU,Lithuania,2020-03-21T00:00:00.000Z,36,105,0,1,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7955,LT,LTU,Lithuania,2020-03-22T00:00:00.000Z,0,105,0,1,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7956,LT,LTU,Lithuania,2020-03-23T00:00:00.000Z,38,143,0,1,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7957,LT,LTU,Lithuania,2020-03-24T00:00:00.000Z,36,179,0,1,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7958,LT,LTU,Lithuania,2020-03-25T00:00:00.000Z,30,209,1,2,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7959,LT,LTU,Lithuania,2020-03-26T00:00:00.000Z,65,274,2,4,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7960,LT,LTU,Lithuania,2020-03-27T00:00:00.000Z,25,299,0,4,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7961,LT,LTU,Lithuania,2020-03-28T00:00:00.000Z,59,358,1,5,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7962,LT,LTU,Lithuania,2020-03-29T00:00:00.000Z,36,394,2,7,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7963,LT,LTU,Lithuania,2020-03-30T00:00:00.000Z,90,484,0,7,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7964,LT,LTU,Lithuania,2020-03-31T00:00:00.000Z,0,484,0,7,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7965,LT,LTU,Lithuania,2020-04-01T00:00:00.000Z,49,533,0,7,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7966,LT,LTU,Lithuania,2020-04-02T00:00:00.000Z,48,581,1,8,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7967,LT,LTU,Lithuania,2020-04-03T00:00:00.000Z,68,649,1,9,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7968,LT,LTU,Lithuania,2020-04-04T00:00:00.000Z,122,771,0,9,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7969,LT,LTU,Lithuania,2020-04-05T00:00:00.000Z,0,771,0,9,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7970,LT,LTU,Lithuania,2020-04-06T00:00:00.000Z,40,811,4,13,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7971,LT,LTU,Lithuania,2020-04-07T00:00:00.000Z,32,843,1,14,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7972,LT,LTU,Lithuania,2020-04-08T00:00:00.000Z,37,880,1,15,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7973,LT,LTU,Lithuania,2020-04-09T00:00:00.000Z,32,912,0,15,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7974,LT,LTU,Lithuania,2020-04-10T00:00:00.000Z,43,955,0,15,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7975,LT,LTU,Lithuania,2020-04-11T00:00:00.000Z,44,999,2,17,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7976,LT,LTU,Lithuania,2020-04-12T00:00:00.000Z,54,1053,6,23,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7977,LT,LTU,Lithuania,2020-04-13T00:00:00.000Z,9,1062,1,24,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7978,LT,LTU,Lithuania,2020-04-14T00:00:00.000Z,8,1070,0,24,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7979,LT,LTU,Lithuania,2020-04-15T00:00:00.000Z,0,1070,0,24,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7980,LT,LTU,Lithuania,2020-04-16T00:00:00.000Z,21,1091,5,29,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7981,LT,LTU,Lithuania,2020-04-17T00:00:00.000Z,58,1149,3,32,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7982,LT,LTU,Lithuania,2020-04-18T00:00:00.000Z,90,1239,1,33,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7983,LT,LTU,Lithuania,2020-04-19T00:00:00.000Z,59,1298,0,33,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7984,LT,LTU,Lithuania,2020-04-20T00:00:00.000Z,28,1326,3,36,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7985,LT,LTU,Lithuania,2020-04-21T00:00:00.000Z,24,1350,1,37,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7986,LT,LTU,Lithuania,2020-04-22T00:00:00.000Z,20,1370,1,38,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7987,LT,LTU,Lithuania,2020-04-23T00:00:00.000Z,28,1398,0,38,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7988,LT,LTU,Lithuania,2020-04-24T00:00:00.000Z,12,1410,2,40,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7989,LT,LTU,Lithuania,2020-04-25T00:00:00.000Z,0,1410,0,40,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7990,LT,LTU,Lithuania,2020-04-26T00:00:00.000Z,16,1426,1,41,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7991,LT,LTU,Lithuania,2020-04-27T00:00:00.000Z,12,1438,0,41,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7992,LT,LTU,Lithuania,2020-04-28T00:00:00.000Z,11,1449,0,41,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7993,LT,LTU,Lithuania,2020-04-29T00:00:00.000Z,-105,1344,3,44,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7994,LT,LTU,Lithuania,2020-04-30T00:00:00.000Z,31,1375,1,45,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7995,LT,LTU,Lithuania,2020-05-01T00:00:00.000Z,10,1385,0,45,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7996,LT,LTU,Lithuania,2020-05-02T00:00:00.000Z,14,1399,0,45,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7997,LT,LTU,Lithuania,2020-05-03T00:00:00.000Z,7,1406,1,46,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7998,LT,LTU,Lithuania,2020-05-04T00:00:00.000Z,4,1410,0,46,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
7999,LT,LTU,Lithuania,2020-05-05T00:00:00.000Z,9,1419,0,46,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
8000,LT,LTU,Lithuania,2020-05-06T00:00:00.000Z,4,1423,0,46,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
8001,LT,LTU,Lithuania,2020-05-07T00:00:00.000Z,5,1428,2,48,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
8002,LT,LTU,Lithuania,2020-05-08T00:00:00.000Z,5,1433,1,49,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
8003,LT,LTU,Lithuania,2020-05-09T00:00:00.000Z,3,1436,0,49,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
8004,LT,LTU,Lithuania,2020-05-10T00:00:00.000Z,8,1444,1,50,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
8005,LT,LTU,Lithuania,2020-05-11T00:00:00.000Z,35,1479,0,50,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
8006,LT,LTU,Lithuania,2020-05-12T00:00:00.000Z,0,1479,0,50,立陶宛,Lituanie,Lituania,Литва,ليتوانيا
8007,LU,LUX,Luxembourg,2020-03-01T00:00:00.000Z,1,1,0,0,卢森堡,Luxembourg,Luxemburgo,Люксембург,لكسمبرغ
8008,LU,LUX,Luxembourg,2020-03-02T00:00:00.000Z,0,1,0,0,卢森堡,Luxembourg,Luxemburgo,Люксембург,لكسمبرغ
8009,LU,LUX,Luxembourg,2020-03-03T00:00:00.000Z,0,1,0,0,卢森堡,Luxembourg,Luxemburgo,Люксембург,لكسمبرغ
8010,LU,LUX,Luxembourg,2020-03-04T00:00:00.000Z,0,1,0,0,卢森堡,Luxembourg,Luxemburgo,Люксембург,لكسمبرغ
8011,LU,LUX,Luxembourg,2020-03-05T00:00:00.000Z,0,1,0,0,卢森堡,Luxembourg,Luxemburgo,Люксембург,لكسمبرغ
8012,LU,LUX,Luxembourg,2020-03-06T00:00:00.000Z,1,2,0,0,卢森堡,Luxembourg,Luxemburgo,Люксембург,لكسمبرغ
8013,LU,LUX,Luxembourg,2020-03-07T00:00:00.000Z,0,2,0,0,卢森堡,Luxembourg,Luxemburgo,Люксембург,لكسمبرغ
8014,LU,LUX,Luxembourg,2020-03-08T00:00:00.000Z,0,2,0,0,卢森堡,Luxembourg,Luxemburgo,Люксембург,لكسمبرغ
8015,LU,LUX,Luxembourg,2020-03-09T00:00:00.000Z,3,5,0,0,卢森堡,Luxembourg,Luxemburgo,Люксембург,لكسمبرغ
8016,LU,LUX,Luxembourg,2020-03-10T00:00:00.000Z,0,5,0,0,卢森堡,Luxembourg,Luxemburgo,Люксембург,لكسمبرغ
8017,LU,LUX,Luxembourg,2020-03-11T00:00:00.000Z,0,5,0,0,卢森堡,Luxembourg,Luxemburgo,Люксембург,لكسمبرغ
8018,LU,LUX,Luxembourg,2020-03-12T00:00:00.000Z,12,17,0,0,卢森堡,Luxembourg,Luxemburgo,Люксембург,لكسمبرغ
8019,LU,LUX,Luxembourg,2020-03-13T00:00:00.000Z,21,38,1,1,卢森堡,Luxembourg,Luxemburgo,Люксембург,لكسمبرغ
8020,LU,LUX,Luxembourg,2020-03-14T00:00:00.000Z,0,38,0,1,卢森堡,Luxembourg,Luxemburgo,Люксембург,لكسمبرغ
8021,LU,LUX,Luxembourg,2020-03-15T00:00:00.000Z,0,38,0,1,卢森堡,Luxembourg,Luxemburgo,Люксембург,لكسمبرغ
8022,LU,LUX,Luxembourg,2020-03-16T00:00:00.000Z,43,81,0,1,卢森堡,Luxembourg,Luxemburgo,Люксембург,لكسمبرغ
8023,LU,LUX,Luxembourg,2020-03-17T00:00:00.000Z,59,140,0,1,卢森堡,Luxembourg,Luxemburgo,Люксембург,لكسمبرغ
8024,LU,LUX,Luxembourg,2020-03-18T00:00:00.000Z,70,210,1,2,卢森堡,Luxembourg,Luxemburgo,Люксембург,لكسمبرغ
8025,LU,LUX,Luxembourg,2020-03-19T00:00:00.000Z,135,345,2,4,卢森堡,Luxembourg,Luxemburgo,Люксембург,لكسمبرغ
